FragmentLength,Start,End
100,119530021,119530121
100,119530022,119530122
100,119530026,119530126
100,119530027,119530127
100,119530028,119530128
100,119530028,119530128
100,119530028,119530128
100,119530029,119530129
100,119530031,119530131
100,119530037,119530137
100,119530038,119530138
100,119530041,119530141
100,119530041,119530141
100,119530042,119530142
100,119530044,119530144
100,119530044,119530144
100,119530045,119530145
100,119530048,119530148
100,119530051,119530151
100,119530053,119530153
100,119530054,119530154
100,119530059,119530159
100,119530059,119530159
100,119530059,119530159
100,119530062,119530162
100,119530066,119530166
100,119530069,119530169
100,119530071,119530171
100,119530072,119530172
100,119530074,119530174
100,119530081,119530181
100,119530083,119530183
100,119530083,119530183
100,119530088,119530188
100,119530089,119530189
100,119530092,119530192
100,119530094,119530194
100,119530095,119530195
100,119530101,119530201
100,119530104,119530204
100,119530105,119530205
100,119530109,119530209
100,119530109,119530209
100,119530113,119530213
100,119530119,119530219
100,119530120,119530220
100,119530123,119530223
100,119530123,119530223
100,119530124,119530224
100,119530124,119530224
100,119530125,119530225
100,119530126,119530226
100,119530129,119530229
100,119530130,119530230
100,119530134,119530234
100,119530136,119530236
100,119530139,119530239
100,119530143,119530243
100,119530146,119530246
100,119530147,119530247
100,119530157,119530257
100,119530157,119530257
100,119530159,119530259
100,119530159,119530259
100,119530160,119530260
100,119530161,119530261
100,119530161,119530261
100,119530163,119530263
100,119530166,119530266
100,119530167,119530267
79,119530168,119530247
100,119530169,119530269
100,119530172,119530272
100,119530172,119530272
100,119530174,119530274
100,119530176,119530276
100,119530177,119530277
100,119530177,119530277
100,119530180,119530280
100,119530184,119530284
100,119530184,119530284
100,119530185,119530285
100,119530186,119530286
100,119530187,119530287
100,119530188,119530288
100,119530188,119530288
100,119530188,119530288
100,119530189,119530289
100,119530191,119530291
100,119530191,119530291
100,119530197,119530297
100,119530198,119530298
100,119530199,119530299
100,119530199,119530299
100,119530200,119530300
100,119530206,119530306
101,119530213,119530314
100,119530215,119530315
100,119530215,119530315
100,119530224,119530324
100,119530225,119530325
100,119530229,119530329
100,119530230,119530330
100,119530230,119530330
100,119530234,119530334
100,119530234,119530334
100,119530234,119530334
100,119530240,119530340
100,119530243,119530343
100,119530243,119530343
100,119530245,119530345
100,119530246,119530346
100,119530246,119530346
100,119530246,119530346
100,119530247,119530347
100,119530250,119530350
100,119530252,119530352
100,119530253,119530353
100,119530253,119530353
100,119530254,119530354
100,119530257,119530357
100,119530262,119530362
100,119530263,119530363
100,119530264,119530364
100,119530269,119530369
100,119530270,119530370
100,119530272,119530372
100,119530276,119530376
100,119530276,119530376
100,119530276,119530376
100,119530279,119530379
100,119530280,119530380
100,119530281,119530381
100,119530282,119530382
100,119530282,119530382
100,119530282,119530382
100,119530283,119530383
100,119530283,119530383
100,119530283,119530383
100,119530283,119530383
100,119530285,119530385
100,119530287,119530387
100,119530288,119530388
100,119530288,119530388
100,119530289,119530389
100,119530293,119530393
100,119530295,119530395
100,119530296,119530396
100,119530297,119530397
100,119530299,119530399
100,119530299,119530399
100,119530299,119530399
100,119530299,119530399
100,119530299,119530399
100,119530301,119530401
100,119530305,119530405
100,119530305,119530405
100,119530311,119530411
100,119530321,119530421
100,119530323,119530423
100,119530328,119530428
100,119530329,119530429
100,119530339,119530439
100,119530344,119530444
100,119530348,119530448
100,119530351,119530451
100,119530353,119530453
100,119530353,119530453
100,119530362,119530462
100,119530364,119530464
100,119530378,119530478
100,119530383,119530483
100,119530393,119530493
100,119530393,119530493
100,119530394,119530494
100,119530396,119530496
100,119530400,119530500
100,119530404,119530504
100,119530406,119530506
100,119530407,119530507
100,119530414,119530514
100,119530414,119530514
100,119530417,119530517
100,119530417,119530517
100,119530417,119530517
100,119530419,119530519
100,119530419,119530519
100,119530421,119530521
100,119530422,119530522
100,119530427,119530527
100,119530436,119530536
100,119530437,119530537
100,119530438,119530538
100,119530438,119530538
100,119530440,119530540
100,119530446,119530546
100,119530446,119530546
100,119530451,119530551
100,119530451,119530551
100,119530451,119530551
100,119530452,119530552
100,119530455,119530555
100,119530456,119530556
100,119530457,119530557
100,119530462,119530562
100,119530464,119530564
100,119530465,119530565
100,119530470,119530570
100,119530473,119530573
100,119530478,119530578
100,119530481,119530581
100,119530482,119530582
100,119530485,119530585
100,119530490,119530590
100,119530490,119530590
100,119530497,119530597
100,119530498,119530598
100,119530499,119530599
100,119530499,119530599
100,119530500,119530600
100,119530500,119530600
100,119530508,119530608
100,119530509,119530609
100,119530509,119530609
100,119530510,119530610
100,119530511,119530611
100,119530517,119530617
100,119530517,119530617
100,119530517,119530617
100,119530518,119530618
100,119530518,119530618
100,119530520,119530620
100,119530520,119530620
100,119530524,119530624
100,119530529,119530629
100,119530530,119530630
100,119530533,119530633
100,119530535,119530635
100,119530536,119530636
100,119530539,119530639
100,119530548,119530648
100,119530552,119530652
100,119530552,119530652
100,119530553,119530653
100,119530553,119530653
100,119530554,119530654
100,119530555,119530655
100,119530556,119530656
100,119530558,119530658
100,119530560,119530660
100,119530562,119530662
100,119530565,119530665
100,119530566,119530666
100,119530567,119530667
100,119530567,119530667
100,119530568,119530668
100,119530571,119530671
100,119530572,119530672
100,119530573,119530673
100,119530575,119530675
100,119530576,119530676
100,119530578,119530678
100,119530582,119530682
100,119530582,119530682
100,119530582,119530682
100,119530584,119530684
100,119530585,119530685
100,119530586,119530686
100,119530587,119530687
100,119530588,119530688
100,119530595,119530695
100,119530596,119530696
100,119530596,119530696
100,119530597,119530697
100,119530597,119530697
100,119530597,119530697
100,119530598,119530698
100,119530600,119530700
100,119530601,119530701
100,119530603,119530703
100,119530604,119530704
100,119530605,119530705
100,119530607,119530707
100,119530618,119530718
100,119530622,119530722
100,119530622,119530722
100,119530625,119530725
100,119530627,119530727
100,119530629,119530729
100,119530630,119530730
100,119530635,119530735
100,119530637,119530737
100,119530641,119530741
100,119530641,119530741
100,119530643,119530743
100,119530644,119530744
100,119530650,119530750
100,119530650,119530750
100,119530652,119530752
100,119530653,119530753
100,119530655,119530755
100,119530655,119530755
100,119530657,119530757
100,119530658,119530758
100,119530661,119530761
100,119530662,119530762
100,119530663,119530763
100,119530665,119530765
100,119530666,119530766
100,119530667,119530767
100,119530670,119530770
100,119530671,119530771
100,119530671,119530771
100,119530673,119530773
100,119530675,119530775
100,119530676,119530776
100,119530676,119530776
100,119530680,119530780
100,119530686,119530786
100,119530687,119530787
100,119530687,119530787
100,119530689,119530789
100,119530689,119530789
100,119530690,119530790
100,119530691,119530791
100,119530693,119530793
100,119530694,119530794
100,119530703,119530803
100,119530705,119530805
100,119530707,119530807
100,119530708,119530808
100,119530709,119530809
100,119530710,119530810
100,119530712,119530812
100,119530713,119530813
100,119530713,119530813
100,119530713,119530813
100,119530713,119530813
100,119530715,119530815
100,119530715,119530815
100,119530716,119530816
100,119530716,119530816
100,119530722,119530822
100,119530727,119530827
100,119530729,119530829
100,119530730,119530830
100,119530731,119530831
100,119530732,119530832
100,119530733,119530833
100,119530733,119530833
100,119530733,119530833
100,119530734,119530834
100,119530735,119530835
100,119530736,119530836
100,119530736,119530836
100,119530736,119530836
100,119530738,119530838
100,119530738,119530838
100,119530739,119530839
100,119530739,119530839
100,119530739,119530839
100,119530740,119530840
100,119530740,119530840
100,119530741,119530841
100,119530743,119530843
100,119530743,119530843
100,119530745,119530845
100,119530750,119530850
100,119530755,119530855
100,119530756,119530856
100,119530759,119530859
100,119530760,119530860
100,119530761,119530861
99,119530771,119530870
100,119530772,119530872
100,119530772,119530872
100,119530772,119530872
100,119530777,119530877
100,119530777,119530877
100,119530777,119530877
100,119530779,119530879
100,119530779,119530879
100,119530780,119530880
100,119530780,119530880
100,119530780,119530880
100,119530781,119530881
100,119530781,119530881
100,119530782,119530882
100,119530783,119530883
100,119530784,119530884
100,119530785,119530885
100,119530785,119530885
100,119530786,119530886
100,119530787,119530887
100,119530788,119530888
100,119530789,119530889
100,119530789,119530889
100,119530790,119530890
100,119530791,119530891
100,119530791,119530891
100,119530791,119530891
100,119530791,119530891
100,119530792,119530892
100,119530794,119530894
100,119530794,119530894
100,119530795,119530895
100,119530795,119530895
100,119530796,119530896
99,119530796,119530895
100,119530798,119530898
100,119530802,119530902
100,119530805,119530905
100,119530806,119530906
100,119530806,119530906
100,119530806,119530906
100,119530807,119530907
100,119530808,119530908
100,119530809,119530909
100,119530811,119530911
100,119530812,119530912
100,119530812,119530912
100,119530813,119530913
100,119530813,119530913
100,119530817,119530917
100,119530819,119530919
100,119530820,119530920
100,119530820,119530920
100,119530823,119530923
100,119530824,119530924
100,119530824,119530924
100,119530824,119530924
100,119530824,119530924
100,119530825,119530925
100,119530826,119530926
100,119530828,119530928
100,119530830,119530930
100,119530834,119530934
100,119530835,119530935
100,119530837,119530937
100,119530837,119530937
100,119530839,119530939
100,119530839,119530939
100,119530840,119530940
100,119530841,119530941
100,119530841,119530941
100,119530841,119530941
100,119530847,119530947
100,119530848,119530948
100,119530852,119530952
100,119530852,119530952
100,119530859,119530959
100,119530873,119530973
100,119530880,119530980
100,119530884,119530984
100,119530887,119530987
100,119530890,119530990
100,119530896,119530996
100,119530898,119530998
100,119530899,119530999
100,119530905,119531005
100,119530905,119531005
100,119530907,119531007
100,119530907,119531007
100,119530910,119531010
100,119530914,119531014
100,119530915,119531015
100,119530915,119531015
100,119530924,119531024
100,119530925,119531025
100,119530928,119531028
100,119530933,119531033
100,119530935,119531035
100,119530937,119531037
100,119530941,119531041
100,119530942,119531042
100,119530942,119531042
100,119530946,119531046
100,119530947,119531047
100,119530949,119531049
100,119530953,119531053
100,119530955,119531055
100,119530960,119531060
100,119530961,119531061
100,119530962,119531062
100,119530964,119531064
100,119530965,119531065
100,119530967,119531067
100,119530968,119531068
100,119530971,119531071
100,119530975,119531075
100,119530976,119531076
87,119530978,119531065
100,119530978,119531078
100,119530981,119531081
100,119530981,119531081
100,119530984,119531084
100,119530984,119531084
100,119530987,119531087
100,119530989,119531089
100,119530992,119531092
100,119530993,119531093
100,119530994,119531094
100,119530995,119531095
100,119531006,119531106
100,119531007,119531107
100,119531008,119531108
100,119531008,119531108
100,119531013,119531113
100,119531015,119531115
100,119531015,119531115
100,119531016,119531116
100,119531026,119531126
100,119531026,119531126
100,119531026,119531126
100,119531029,119531129
100,119531036,119531136
100,119531037,119531137
100,119531039,119531139
100,119531045,119531145
100,119531045,119531145
100,119531047,119531147
100,119531049,119531149
100,119531051,119531151
100,119531058,119531158
100,119531062,119531162
100,119531065,119531165
100,119531069,119531169
100,119531074,119531174
100,119531075,119531175
100,119531081,119531181
100,119531084,119531184
100,119531084,119531184
100,119531086,119531186
100,119531088,119531188
100,119531089,119531189
100,119531091,119531191
